date,japan,hokkaido,aomori,iwate,miyagi,akita,yamagata,fukushima,ibaraki,tochigi,gunma,saitama,chiba,tokyo,kanagawa,niigata,toyama,ishikawa,fukui,yamanashi,nagano,gifu,shizuoka,aichi,mie,shiga,kyoto,osaka,hyogo,nara,wakayama,tottori,shimane,okayama,hiroshima,yamaguchi,tokushima,kagawa,ehime,kochi,fukuoka,saga,nagasaki,kumamoto,oita,miyazaki,kagoshima,okinawa
2020/5/21,-27,-24,-10,-12,-21,-9,-14,-16,-13,-19,-18,-28,-30,-54,-38,-12,-18,-20,-15,-21,-20,-17,-15,-19,-15,-13,-27,-30,-24,-14,-15,-14,-17,-17,-18,-13,-16,-16,-17,-16,-20,-11,-14,-14,-13,-15,-13,-25
2020/5/22,-29,-28,-13,-14,-22,-9,-16,-18,-20,-21,-19,-27,-36,-53,-36,-12,-19,-22,-17,-23,-21,-20,-18,-22,-17,-18,-29,-33,-26,-18,-17,-14,-18,-20,-20,-16,-18,-18,-19,-20,-24,-15,-17,-18,-16,-18,-15,-32
2020/5/23,-27,-26,-10,-13,-25,-5,-13,-18,-16,-23,-21,-27,-33,-49,-35,-11,-23,-22,-17,-24,-23,-20,-22,-21,-16,-18,-28,-29,-24,-15,-17,-14,-19,-19,-21,-15,-18,-19,-20,-17,-23,-15,-16,-18,-16,-16,-13,-30
2020/5/24,-27,-27,-12,-13,-20,-4,-13,-16,-16,-22,-22,-30,-32,-46,-35,-13,-25,-24,-18,-21,-22,-22,-21,-23,-19,-19,-28,-30,-25,-17,-16,-13,-19,-21,-21,-17,-18,-21,-19,-16,-23,-17,-14,-19,-15,-16,-12,-24
2020/5/25,-22,-20,-3,-6,-17,-2,-8,-11,-9,-13,-13,-20,-24,-46,-29,-7,-12,-15,-12,-16,-17,-16,-14,-17,-15,-14,-23,-24,-20,-14,-13,-12,-13,-16,-16,-12,-14,-14,-15,-14,-20,-10,-14,-12,-14,-12,-11,-23
2020/5/26,-22,-20,-1,-7,-14,2,-7,-11,-9,-15,-13,-21,-23,-47,-30,-8,-14,-17,-14,-16,-16,-17,-12,-19,-13,-16,-28,-30,-24,-15,-14,-12,-12,-17,-18,-13,-15,-14,-13,-13,-19,-8,-15,-13,-15,-14,-15,-20
2020/5/27,-20,-22,-1,-3,-9,-1,-3,-6,-8,-12,-12,-17,-21,-43,-26,-6,-11,-13,-11,-15,-14,-12,-13,-16,-11,-11,-21,-23,-18,-11,-11,-7,-11,-15,-13,-11,-11,-12,-11,-13,-17,-8,-11,-10,-11,-12,-10,-23
2020/5/28,-20,-18,-3,-6,-13,-1,-5,-7,-8,-11,-11,-16,-20,-44,-26,-5,-11,-13,-8,-16,-14,-12,-11,-14,-10,-7,-19,-23,-18,-11,-10,-10,-10,-15,-13,-10,-12,-12,-14,-12,-19,-8,-12,-11,-12,-13,-10,-23
2020/5/29,-21,-19,-6,-8,-16,-3,-10,-12,-12,-14,-13,-17,-21,-42,-26,-7,-14,-16,-12,-19,-16,-14,-14,-16,-12,-11,-22,-25,-20,-12,-11,-10,-14,-16,-16,-13,-15,-14,-14,-14,-22,-11,-14,-14,-13,-14,-11,-23
2020/5/30,-20,-17,-2,-7,-15,4,-6,-10,-9,-15,-15,-16,-22,-38,-24,-6,-17,-16,-12,-18,-19,-14,-15,-15,-10,-13,-22,-24,-20,-12,-13,-10,-14,-16,-17,-11,-14,-14,-13,-11,-23,-12,-14,-15,-14,-14,-13,-23
2020/5/31,-22,-16,-4,-7,-15,2,-8,-10,-12,-17,-17,-21,-24,-39,-28,-8,-19,-20,-14,-18,-18,-20,-18,-22,-18,-18,-27,-29,-26,-18,-15,-11,-15,-21,-19,-13,-16,-19,-14,-16,-23,-12,-10,-13,-14,-14,-10,-22
2020/6/1,-21,-13,-5,-7,-16,-4,-9,-10,-11,-16,-12,-21,-24,-41,-29,-8,-11,-13,-12,-17,-16,-14,-16,-16,-14,-16,-21,-23,-20,-15,-13,-12,-14,-15,-16,-12,-12,-13,-12,-12,-21,-10,-15,-12,-13,-13,-12,-22
2020/6/2,-16,-15,-1,-7,-13,0,-5,-9,-8,-12,-11,-14,-16,-35,-20,-7,-12,-15,-12,-14,-12,-12,-10,-14,-10,-12,-20,-23,-18,-11,-11,-10,-10,-16,-13,-11,-12,-12,-10,-10,-18,-6,-13,-10,-11,-13,-11,-18
2020/6/3,-19,-14,2,-2,-9,1,-3,-6,-9,-12,-12,-17,-20,-37,-22,-5,-10,-11,-11,-17,-13,-12,-13,-15,-10,-11,-20,-22,-18,-13,-11,-7,-9,-15,-12,-11,-12,-11,-11,-12,-19,-7,-13,-12,-12,-15,-15,-19
2020/6/4,-18,-16,-2,-5,-13,-1,-5,-8,-8,-11,-10,-14,-18,-37,-22,-5,-9,-11,-8,-16,-13,-11,-10,-12,-9,-7,-19,-23,-18,-11,-9,-8,-9,-15,-13,-10,-12,-12,-12,-10,-19,-7,-11,-11,-10,-13,-13,-19
2020/6/5,-18,-15,-10,-5,-15,-2,-8,-12,-11,-13,-12,-14,-20,-37,-22,-5,-10,-12,-11,-17,-13,-11,-10,-11,-8,-11,-20,-22,-18,-12,-8,-9,-10,-10,-14,-11,-14,-12,-11,-13,-20,-9,-12,-14,-10,-13,-9,-18
2020/6/6,-17,-12,-6,-5,-13,4,-5,-9,-8,-14,-17,-15,-20,-35,-20,-5,-13,-12,-10,-18,-13,-10,-14,-13,-7,-9,-18,-19,-16,-9,-8,-8,-10,-9,-13,-10,-13,-13,-10,-11,-18,-7,-12,-11,-9,-12,-10,-17
2020/6/7,-15,-11,-8,-5,-11,4,-3,-7,-7,-11,-13,-13,-18,-30,-19,-5,-12,-13,-12,-15,-11,-12,-12,-15,-8,-8,-17,-19,-16,-10,-4,-4,-9,-10,-13,-9,-10,-13,-9,-9,-18,-8,-8,-10,-7,-12,-6,-20
2020/6/8,-17,-15,-8,-5,-13,-2,-5,-7,-8,-10,-10,-12,-19,-34,-20,-6,-7,-10,-10,-15,-11,-12,-10,-14,-11,-12,-19,-20,-17,-13,-8,-9,-11,-8,-13,-11,-12,-11,-9,-10,-19,-8,-12,-11,-10,-11,-9,-25
2020/6/9,-13,-14,-5,-5,-11,1,-5,-7,-6,-7,-8,-10,-15,-33,-18,-6,-10,-9,-10,-13,-8,-8,-5,-11,-5,-9,-17,-18,-14,-10,-5,-9,-7,-7,-10,-8,-9,-9,-6,-8,-15,-4,-9,-8,-9,-13,-10,-17
2020/6/10,-14,-10,2,3,-5,5,1,-3,-5,-7,-8,-11,-15,-33,-18,-2,-4,-5,-7,-12,-9,-10,-10,-13,-7,-7,-17,-20,-16,-11,-8,-3,-4,-7,-10,-7,-11,-7,-7,-13,-12,-1,-5,-6,-3,-7,-7,-13
2020/6/11,-20,-15,-2,-3,-11,-2,-3,-7,-10,-12,-14,-17,-20,-38,-24,-5,-10,-13,-9,-15,-14,-14,-14,-15,-11,-12,-22,-27,-22,-17,-13,-9,-8,-13,-15,-16,-10,-14,-16,-15,-20,-9,-18,-18,-11,-15,-14,-14
2020/6/12,-16,-11,-4,-3,-12,0,-5,-7,-10,-9,-8,-14,-16,-33,-19,-4,-7,-10,-7,-15,-10,-8,-7,-9,-6,-10,-18,-20,-16,-11,-6,-7,-9,-10,-11,-9,-13,-10,-8,-9,-17,-8,-12,-13,-8,-12,-11,-15
2020/6/13,-18,-9,1,-2,-9,6,-1,-6,-11,-14,-15,-18,-23,-40,-25,-2,-9,-9,-9,-19,-15,-14,-13,-14,-8,-14,-22,-23,-20,-11,-9,-12,-16,-9,-13,-11,-11,-11,-10,-8,-17,-8,-14,-11,-7,-7,-7,-11
2020/6/14,-16,-8,-3,-5,-12,2,-7,-8,-6,-8,-10,-13,-17,-31,-19,-12,-20,-23,-19,-14,-14,-14,-10,-13,-8,-10,-17,-19,-16,-10,-6,-12,-16,-11,-14,-12,-9,-12,-8,-7,-17,-9,-11,-11,-8,-9,-8,-11
2020/6/15,-12,-9,1,2,-9,3,-1,-3,-3,-5,-6,-8,-12,-29,-14,-2,-1,-5,-5,-12,-8,-8,-5,-8,-6,-7,-12,-14,-11,-8,-4,-4,-3,-3,-6,-5,-5,-7,-5,-4,-12,-3,-5,-7,-5,-7,-10,-14
2020/6/16,-9,-13,2,-2,-8,2,-2,-4,-5,-6,-7,-7,-9,-27,-11,-3,-5,-8,-7,-9,-5,-5,-2,-8,-4,-6,-12,-14,-11,-8,-2,-5,-4,-5,-7,-7,-5,-8,-5,-3,-11,-2,-4,-6,-6,-6,-4,-11
2020/6/17,-11,-9,5,3,-2,5,4,0,-4,-3,-7,-7,-11,-27,-13,1,-1,-3,-4,-11,-6,-5,-6,-8,-4,-3,-10,-12,-9,-7,-4,-1,-3,-5,-6,-6,-6,-7,-5,-4,-11,-1,-4,-6,-4,-7,-5,-12
2020/6/18,-16,-12,1,-2,-8,1,-1,-2,-4,-3,-6,-8,-12,-29,-16,-2,-4,-7,-5,-14,-9,-10,-8,-12,-10,-9,-20,-25,-20,-15,-13,-8,-9,-14,-17,-18,-14,-16,-15,-11,-20,-7,-11,-12,-10,-9,-6,-13
2020/6/19,-15,-11,-2,-2,-11,1,-2,-6,-9,-8,-7,-15,-20,-36,-23,-1,-4,-8,-4,-12,-7,-4,-9,-5,-3,-9,-16,-20,-12,-10,-7,-2,-4,-5,-6,-4,-7,-8,-6,-7,-13,-4,-4,-11,-5,-9,-5,-13
2020/6/20,-7,-5,3,1,-6,10,4,-2,1,-1,-4,-2,-8,-20,-9,1,-5,-3,-3,-6,-4,-2,-5,-5,2,-2,-7,-11,-7,0,-2,1,-3,-1,-4,-2,-4,-4,-3,0,-10,-1,-2,-5,-1,-6,-1,-8
2020/6/21,-9,-3,0,0,-6,9,3,-3,-1,-3,-6,-9,-12,-23,-13,0,-5,-7,-4,-4,-4,-5,-5,-9,-4,-3,-9,-13,-9,-4,-1,2,-3,-5,-6,-2,-4,-7,-3,-2,-10,-1,0,-5,0,-7,-3,-7
2020/6/22,-16,-13,-2,-2,-11,1,-3,-6,-10,-8,-9,-16,-23,-36,-23,-2,-3,-7,-7,-13,-10,-8,-8,-10,-8,-8,-13,-15,-12,-10,-5,-5,-7,-7,-8,-8,-6,-7,-5,-6,-14,-5,-7,-8,-7,-8,-4,-17
2020/6/23,-8,-9,2,-1,-9,6,-1,-3,-3,-5,-5,-5,-7,-23,-10,-2,-4,-7,-6,-8,-4,-5,-2,-7,-2,-5,-11,-13,-10,-6,-3,-5,-5,-5,-7,-7,-5,-6,-5,-2,-11,-2,-5,-7,-6,-8,-5,-3
2020/6/24,-11,-8,6,2,-6,7,4,-3,-4,-5,-7,-8,-11,-26,-14,-1,-1,-5,-5,-10,-7,-6,-6,-8,-4,-6,-11,-13,-9,-6,-5,-1,-3,-5,-5,-5,-5,-5,-5,-3,-9,0,-2,-6,-4,-7,-2,-13
2020/6/25,-11,-9,2,-1,-8,5,1,-1,-4,-3,-4,-6,-12,-27,-13,1,-2,-7,-1,-9,-5,-4,-3,-6,-3,-3,-11,-15,-11,-5,-4,-6,-6,-7,-8,-9,-4,-5,-5,-4,-15,-8,-9,-6,-4,-5,-2,-15
2020/6/26,-11,-11,-2,-4,-10,0,-2,-5,-6,-5,-6,-7,-11,-25,-13,-1,-6,-10,-3,-7,-5,-3,-3,-5,-3,-5,-12,-15,-11,-5,-5,2,-3,-5,-5,-5,-9,-6,-6,-5,-11,-1,-3,-8,-5,-6,-1,-15
2020/6/27,-8,-6,2,0,-7,8,3,-2,-2,-5,-6,-4,-9,-20,-10,2,-3,-4,-2,-3,-5,-3,-5,-6,-2,-2,-8,-11,-7,0,-2,2,-4,-3,-6,-5,-8,-5,-7,-5,-14,-8,-9,-14,-9,-13,-10,-11
2020/6/28,-12,-8,-3,-4,-9,4,-2,-6,-12,-10,-9,-13,-18,-28,-19,-2,-6,-8,-6,-7,-6,-7,-9,-10,-5,-5,-11,-14,-10,-4,-2,2,-5,-6,-5,-4,-8,-7,-4,-2,-9,-2,-2,-6,-3,-5,-2,-11
2020/6/29,-9,-11,-2,-1,-9,2,-1,-2,-4,-4,-4,-4,-10,-22,-10,1,0,-4,-5,-4,-4,-5,-2,-6,-5,-5,-9,-12,-8,-6,-3,0,-7,-5,-6,-8,-6,-5,-5,-3,-13,-6,-8,-9,-7,-8,-6,-15
2020/6/30,-11,-5,6,-1,-5,10,5,0,-4,-4,-4,-8,-11,-28,-15,2,0,-3,-6,-7,-5,-9,-8,-13,-5,-8,-19,-23,-17,-8,-14,2,-1,-5,-7,-5,-4,-4,-3,-10,-7,1,-3,-9,-3,-10,-14,-7
2020/7/1,-13,-9,4,-3,-6,2,-2,-1,-7,-7,-7,-12,-18,-30,-22,-3,-3,-6,-7,-7,-7,-7,-18,-9,-6,-7,-11,-10,-8,-4,-4,0,-3,-6,-4,-5,-6,-5,-3,-2,-7,0,-2,-3,-3,-5,-1,-17
2020/7/2,-9,-15,-1,-3,-6,0,0,-2,-3,-5,-6,-5,-8,-22,-8,-1,-3,-7,-6,-6,-6,-4,1,-7,-5,-3,-9,-11,-7,-2,-2,-3,-4,-6,-5,-5,-6,-5,-4,-2,-8,-1,-1,-6,-4,-6,-2,-11
2020/7/3,-14,-8,-2,-2,-7,4,-2,-3,-8,-8,-7,-11,-14,-29,-16,1,-5,-8,-7,-9,-7,-9,-6,-12,-8,-11,-18,-22,-16,-8,-9,-5,-5,-11,-9,-8,-10,-9,-12,-12,-14,-5,-7,-11,-9,-15,-16,-11
2020/7/4,-13,-9,-2,-5,-15,4,-4,-6,-5,-8,-6,-8,-15,-26,-16,-5,-14,-14,-11,-8,-10,-9,-13,-10,-8,-10,-17,-19,-12,-6,-17,-7,-5,-7,-8,-4,-11,-7,-8,-11,-11,-2,-5,-12,-4,-11,-17,-10
2020/7/5,-12,-7,-2,-4,-9,5,-3,-5,-6,-9,-7,-12,-15,-23,-16,-2,-9,-10,-9,-6,-8,-8,-8,-10,-9,-7,-11,-13,-10,-3,-2,-4,-6,-8,-6,-6,-7,-7,-6,-4,-11,-5,-7,-12,-4,-14,-27,-9
2020/7/6,-20,-9,-4,-4,-14,-1,-4,-8,-11,-12,-9,-15,-20,-33,-21,-4,-8,-11,-13,-11,-13,-19,-15,-18,-16,-17,-24,-27,-23,-18,-19,-8,-11,-13,-21,-22,-9,-9,-14,-14,-30,-30,-29,-18,-17,-14,-20,-14
2020/7/7,-12,-12,1,-2,-8,4,-1,-2,-4,-4,-4,-7,-9,-25,-11,-3,-7,-10,-9,-5,-6,-11,-3,-10,-5,-9,-16,-17,-13,-6,-9,-6,-8,-11,-18,-18,-7,-11,-17,-6,-26,-24,-29,-20,-22,-12,-19,-9
2020/7/8,-12,-10,3,0,-7,3,3,-3,-7,-10,-9,-10,-14,-27,-16,0,-4,-5,-6,-9,-12,-15,-10,-11,-8,-8,-15,-15,-9,-8,-8,0,-4,-5,-3,-3,-8,-4,-3,-2,-6,1,0,-4,-5,-7,-17,-11
2020/7/9,-14,-8,0,-3,-6,3,-1,-1,-6,-5,-5,-12,-14,-30,-16,-1,-2,-7,-5,-9,-8,-9,-7,-10,-8,-5,-13,-16,-10,-9,-9,-2,-5,-7,-6,-7,-9,-5,-8,-7,-15,-12,-16,-12,-11,-11,-21,-12
2020/7/10,-13,-8,-2,-3,-11,4,-4,-3,-6,-6,-5,-9,-10,-27,-12,0,-4,-8,-6,-7,-6,-9,-4,-8,-5,-8,-15,-18,-15,-7,-5,-2,-8,-8,-14,-13,-13,-8,-10,-11,-19,-20,-23,-14,-10,-9,-18,-11
2020/7/11,-12,-6,-6,-6,-10,1,0,-5,-5,-8,-8,-9,-12,-25,-12,-1,-8,-7,-6,-7,-12,-13,-8,-9,-7,-11,-17,-17,-13,-8,-9,-1,-5,-5,-6,-2,-12,-6,-8,-4,-9,-2,-7,-15,-8,-7,-18,-11
2020/7/12,-11,-6,-7,-10,-13,3,-3,-4,-7,-8,-8,-11,-12,-22,-11,-3,-11,-10,-10,-3,-8,-9,-3,-9,-9,-5,-10,-12,-9,-7,-5,1,-6,-8,-8,-6,-11,-7,-7,-4,-14,-8,-6,-9,-6,-7,-12,-13
2020/7/13,-15,-10,-4,-2,-9,3,-2,-3,-6,-7,-7,-10,-14,-28,-16,-1,-6,-9,-12,-7,-9,-14,-4,-13,-14,-17,-21,-23,-18,-17,-8,-10,-15,-13,-15,-14,-12,-10,-8,-7,-14,-7,-8,-6,-7,-7,-12,-16
2020/7/14,-12,-8,1,-4,-15,4,-6,-5,-7,-6,-4,-10,-12,-28,-14,-5,-5,-9,-10,-4,-5,-10,-3,-10,-8,-10,-17,-20,-15,-14,-12,-4,-7,-8,-6,-7,-8,-8,-8,-6,-9,0,-6,-8,-7,-8,-15,-12
2020/7/15,-10,-4,7,4,-2,10,4,2,-3,-6,-8,-11,-10,-29,-14,2,1,-4,-6,-3,-6,-4,-1,-4,-2,-1,-9,-11,-6,-3,-3,2,-2,-6,-2,-3,-4,-1,-2,-2,-6,2,-3,-1,-1,-5,-11,-12
2020/7/16,-9,-8,0,-1,-8,4,-1,0,-2,-4,-5,-6,-8,-24,-9,2,0,-3,-2,-5,-6,-4,0,-5,-5,-1,-8,-12,-7,-5,-5,0,-4,-5,-4,-4,-6,-5,-4,-5,-6,0,-3,-4,-4,-9,-14,-17
2020/7/17,-14,-8,-4,-3,-10,4,-4,-4,-9,-7,-8,-13,-16,-33,-19,1,-4,-7,-7,-8,-6,-10,-7,-12,-9,-8,-14,-18,-10,-9,-6,-3,-7,-7,-7,-8,-8,-8,-5,-7,-10,-3,-6,-8,-5,-8,-13,-17
2020/7/18,-13,-9,-5,-5,-13,5,-6,-4,-9,-10,-10,-12,-18,-29,-16,-4,-10,-9,-9,-6,-10,-11,-9,-10,-8,-6,-13,-15,-11,-7,-8,-5,-10,-8,-10,-10,-10,-11,-7,-7,-10,-4,-8,-7,-5,-8,-14,-15
2020/7/19,-13,-8,-7,-6,-12,3,-6,-6,-9,-11,-11,-13,-13,-24,-13,-3,-9,-11,-12,-6,-9,-9,-7,-11,-10,-7,-14,-17,-13,-10,-7,-3,-11,-12,-11,-10,-10,-13,-6,-7,-11,-6,-8,-8,-4,-11,-18,-14
2020/7/20,-11,-7,-1,0,-7,4,-1,-1,-7,-7,-8,-9,-10,-26,-13,0,-3,-5,-7,-5,-7,-6,-4,-8,-6,-8,-12,-14,-9,-6,-5,-1,-6,-7,-7,-8,-6,-5,-3,-4,-9,-3,-5,-5,-4,-6,-9,-16
2020/7/21,-7,-10,2,-2,-7,5,-1,1,-3,-3,-4,-5,-5,-23,-8,1,-3,-6,-6,-2,-4,-7,1,-8,-4,-6,-13,-14,-8,-5,-4,-3,-5,-7,-6,-7,-4,-6,-1,-2,-8,-1,-5,-3,-4,-5,-9,-12
2020/7/22,-4,2,15,12,6,16,12,10,0,1,1,-4,-6,-22,-7,11,7,3,5,3,4,1,3,-3,2,3,-4,-6,-1,2,2,9,0,-2,-2,-3,2,1,4,6,-2,9,3,5,7,2,0,-7
2020/7/23,6,15,31,24,17,39,36,30,23,27,21,8,9,-34,-1,37,28,24,29,27,26,21,27,8,21,30,11,-4,13,21,25,34,23,19,12,15,21,23,23,22,6,22,12,22,24,15,13,3
2020/7/24,-2,6,16,16,6,27,23,17,14,19,15,8,8,-30,-2,25,17,14,16,21,19,11,15,-4,12,15,1,-17,-2,12,13,24,12,6,-8,-3,6,10,8,0,-4,11,1,-3,6,-8,-13,-6
2020/7/25,-16,-7,-1,-4,-12,9,-1,-3,-10,-8,-9,-19,-17,-34,-19,1,-8,-7,-6,-6,-8,-15,-11,-17,-11,-13,-19,-26,-18,-12,-12,1,-7,-9,-10,-5,-11,-6,-5,-6,-12,-4,-8,-7,-1,-11,-10,-16
2020/7/26,-18,-9,-7,-7,-13,-1,-7,-7,-12,-15,-15,-19,-16,-30,-19,-7,-13,-15,-13,-11,-14,-18,-20,-20,-19,-16,-21,-28,-19,-18,-19,-7,-11,-17,-16,-12,-15,-14,-10,-13,-17,-11,-12,-10,-5,-21,-16,-17
2020/7/27,-13,-9,-1,-1,-11,0,-5,-4,-7,-7,-7,-10,-12,-28,-13,-1,-5,-8,-8,-5,-8,-10,-7,-12,-10,-10,-14,-16,-12,-8,-7,-3,-8,-10,-13,-12,-9,-7,-5,-11,-18,-14,-13,-10,-6,-14,-10,-17
2020/7/28,-10,-8,7,-3,-18,1,-16,-8,-5,-5,-3,-7,-7,-27,-12,-7,-5,-9,-8,0,-2,-8,-2,-10,-5,-6,-13,-15,-9,-6,-7,-1,-6,-7,-7,-7,-8,-5,-4,-3,-11,-3,-6,-6,-5,-14,-8,-14
2020/7/29,-12,-7,7,5,-1,7,5,2,-6,-7,-6,-10,-9,-27,-13,2,-1,-5,-5,-3,-6,-7,-7,-10,-6,-8,-15,-16,-11,-6,-6,-1,-5,-11,-10,-7,-8,-6,-4,-4,-11,-3,-5,-7,-5,-15,-7,-18
2020/7/30,-11,-7,5,-1,-3,6,4,-1,-4,-4,-4,-5,-8,-25,-10,1,-2,-3,-3,-3,-5,-5,-3,-9,-4,-3,-14,-18,-10,-5,-7,-2,-3,-7,-7,-6,-9,-6,-3,-4,-10,-2,-3,-8,-5,-16,-5,-19
2020/7/31,-14,-10,-2,-7,-10,1,-6,-6,-10,-10,-7,-9,-12,-28,-14,-5,-5,-8,-8,-8,-8,-11,-8,-14,-11,-8,-14,-19,-11,-7,-9,-5,-7,-9,-12,-9,-14,-11,-6,-8,-14,-7,-10,-12,-8,-19,-9,-23
2020/8/1,-15,-10,-5,-14,-12,0,-7,-7,-10,-17,-11,-11,-14,-26,-14,-7,-12,-10,-11,-9,-13,-16,-14,-16,-13,-11,-18,-20,-13,-7,-10,-10,-8,-11,-13,-8,-17,-13,-8,-10,-16,-9,-13,-13,-7,-24,-12,-29
2020/8/2,-15,-8,-5,-12,-10,0,-7,-6,-11,-14,-10,-14,-14,-25,-14,-7,-12,-13,-11,-7,-12,-15,-12,-18,-15,-11,-18,-22,-15,-9,-9,-10,-9,-12,-15,-10,-16,-14,-7,-9,-16,-11,-14,-14,-8,-23,-10,-30
2020/8/3,-12,-8,1,-2,-7,3,-2,-1,-5,-4,-4,-7,-10,-26,-11,0,-3,-5,-6,-2,-4,-10,-6,-13,-10,-8,-15,-17,-10,-9,-7,-6,-5,-6,-9,-8,-10,-7,-1,-5,-13,-5,-8,-8,-7,-16,-4,-26
2020/8/4,-8,-7,8,0,-5,7,2,1,-3,-2,-1,-4,-5,-25,-8,1,-2,-4,-5,3,1,-6,1,-11,-5,-4,-13,-16,-7,-5,-4,-3,-2,-3,-7,-6,-8,-5,0,-1,-10,-1,-6,-5,-6,-15,-5,-20
2020/8/5,-9,-5,11,5,2,13,9,6,-2,-3,-2,-5,-7,-26,-9,5,-1,-1,-2,1,-1,-6,-3,-11,-7,-2,-11,-15,-7,-5,-4,2,2,-3,-5,-3,-9,-3,1,-1,-9,0,-4,-6,-2,-13,-2,-22
2020/8/6,-9,-6,6,2,-2,11,6,5,-1,2,0,-4,-6,-26,-9,3,-2,-3,0,3,0,-4,0,-9,-6,1,-10,-15,-7,-4,-4,-2,1,-3,-5,-2,-10,-5,0,-1,-9,-2,-4,-7,-4,-13,-1,-23
2020/8/7,-11,-6,4,-1,-4,5,3,3,-5,-2,-2,-6,-9,-28,-10,2,-5,-7,-5,0,-1,-11,-3,-14,-8,-5,-11,-17,-9,-6,-4,-4,0,-5,-7,-5,-12,-7,-1,-3,-11,-6,-8,-10,-5,-16,-4,-25
2020/8/8,-14,-5,0,-9,-12,0,-5,-4,-8,-11,-10,-9,-12,-26,-14,-6,-10,-8,-7,-4,-8,-14,-10,-16,-15,-10,-16,-20,-13,-8,-7,-8,-5,-8,-11,-6,-16,-13,-6,-7,-15,-9,-12,-14,-8,-20,-10,-29
2020/8/9,-12,-1,1,-7,-7,-2,-3,0,-8,-7,-6,-12,-10,-24,-12,0,-7,-7,-4,7,0,-12,-5,-16,-13,-5,-13,-19,-11,-4,3,0,0,-8,-9,-6,-12,-10,-2,-2,-13,-7,-9,-11,-4,-17,-5,-37
2020/8/10,8,15,32,25,20,31,37,32,24,30,27,21,16,-24,7,33,24,22,24,32,31,21,32,12,14,25,8,-6,12,19,25,23,9,20,13,14,12,18,23,16,3,16,4,12,14,3,12,-19
2020/8/11,3,6,25,17,10,23,22,21,14,20,17,7,6,-25,1,16,10,8,9,24,24,11,25,6,11,17,-1,-9,4,8,13,11,4,9,8,3,3,3,9,6,-3,7,4,3,4,-5,2,-20
2020/8/12,3,15,38,28,22,33,34,30,16,19,15,3,4,-29,-4,26,20,13,16,25,26,17,23,9,14,16,0,-7,7,11,15,21,12,11,12,11,8,9,13,11,4,16,10,7,13,-3,9,-22
2020/8/13,8,19,30,26,19,28,36,32,22,31,28,14,10,-26,2,33,31,23,27,34,29,27,30,14,21,30,8,-5,13,19,25,25,18,19,17,21,10,16,19,16,8,23,16,15,18,5,15,-22
2020/8/14,1,10,19,11,9,17,23,17,11,16,14,8,7,-28,-2,20,21,13,24,22,21,16,18,2,11,17,1,-13,5,12,17,17,8,11,7,15,1,10,15,11,-2,14,9,8,11,-3,10,-27
2020/8/15,-14,-3,2,-7,-10,4,0,-4,-9,-11,-10,-9,-11,-30,-15,-3,-7,-10,1,-2,-7,-9,-10,-16,-10,-8,-17,-23,-13,-6,-2,-4,-9,-8,-13,-3,-16,-9,-6,-7,-15,-7,-11,-9,-7,-19,-9,-31
2020/8/16,-19,-10,-8,-12,-13,-3,-8,-9,-14,-15,-15,-17,-16,-31,-20,-10,-16,-19,-10,-8,-11,-17,-14,-21,-18,-15,-20,-26,-19,-15,-11,-10,-14,-17,-18,-11,-21,-18,-11,-12,-19,-14,-13,-15,-11,-22,-14,-30
2020/8/17,-11,-6,5,-1,-2,4,5,4,-6,-4,-4,-5,-9,-28,-12,4,0,-6,-1,2,1,-8,-1,-13,-10,-7,-13,-18,-11,-9,-6,-1,-4,-5,-8,-6,-9,-6,-1,-4,-12,-4,-7,-6,-6,-10,-5,-27
2020/8/18,-9,-9,6,-3,-4,7,3,3,-4,-6,-4,-5,-5,-26,-11,1,-5,-9,-6,2,1,-6,1,-12,-6,-8,-14,-18,-11,-9,-5,-2,-4,-5,-7,-7,-10,-6,-2,-3,-10,-2,-5,-5,-8,-12,-8,-23
2020/8/19,-12,-9,7,-1,-1,6,4,4,-5,-6,-4,-7,-8,-27,-13,2,-2,-8,-5,-1,-3,-6,-3,-12,-8,-9,-14,-18,-11,-8,-8,1,-4,-7,-7,-6,-11,-6,-3,-6,-11,-4,-6,-7,-6,-13,-5,-25
2020/8/20,-11,-9,3,-2,-4,7,2,2,-4,-4,-3,-5,-6,-26,-11,1,-3,-7,-3,0,-2,-4,0,-9,-5,-2,-11,-18,-9,-5,-8,0,-1,-4,-5,-3,-9,-6,-2,-4,-11,-2,-3,-5,-6,-12,-5,-24
2020/8/21,-15,-10,-6,-7,-10,-2,-4,-5,-10,-10,-8,-9,-11,-28,-15,0,-9,-14,-7,-4,-8,-12,-7,-15,-13,-9,-16,-22,-15,-10,-11,-4,-8,-11,-12,-10,-15,-12,-6,-8,-16,-7,-11,-15,-11,-16,-11,-27
2020/8/22,-15,-9,-5,-9,-11,-1,-4,-8,-9,-14,-13,-10,-14,-26,-14,-4,-13,-17,-9,-8,-13,-13,-13,-15,-14,-11,-20,-23,-15,-12,-14,-7,-10,-11,-12,-10,-18,-13,-9,-12,-16,-9,-15,-13,-13,-19,-12,-28
2020/8/23,-17,-10,-8,-9,-10,-3,-6,-7,-13,-13,-12,-15,-18,-29,-19,-6,-14,-20,-11,-5,-10,-13,-12,-16,-16,-10,-18,-21,-16,-13,-11,-7,-13,-15,-14,-12,-18,-16,-11,-11,-17,-11,-12,-13,-11,-19,-12,-35
