date,japan,hokkaido,aomori,iwate,miyagi,akita,yamagata,fukushima,ibaraki,tochigi,gunma,saitama,chiba,tokyo,kanagawa,niigata,toyama,ishikawa,fukui,yamanashi,nagano,gifu,shizuoka,aichi,mie,shiga,kyoto,osaka,hyogo,nara,wakayama,tottori,shimane,okayama,hiroshima,yamaguchi,tokushima,kagawa,ehime,kochi,fukuoka,saga,nagasaki,kumamoto,oita,miyazaki,kagoshima,okinawa
2021/1/5,-19,-30,-22,-17,-33,-10,-20,-21,-12,-4,-3,-4,-16,-26,-16,-25,-31,-33,-26,-5,-22,-13,-18,-6,-14,-3,-21,-26,-16,-22,-13,-24,-13,3,-8,-8,-13,-13,-5,-11,-9,-11,-25,-18,-29,-30,-26,-54
2021/1/6,-19,-24,-9,-3,-14,8,-5,-2,-12,-6,-14,-7,-17,-29,-15,-10,-17,-14,-14,-11,-17,-17,-19,-10,-12,-4,-14,-18,-11,-16,-10,-16,-9,-9,-11,-16,-10,-17,-18,-11,-12,-11,-22,-17,-26,-20,-21,-40
2021/1/7,-30,-31,-29,-16,-18,-14,-24,-8,-17,-12,-19,-10,-27,-29,-25,-32,-29,-39,-25,-13,-30,-31,-30,-23,-24,-24,-34,-40,-35,-38,-25,-47,-39,-25,-28,-42,-29,-36,-41,-21,-42,-40,-42,-36,-39,-28,-35,-56
2021/1/8,-32,-32,-39,-22,-31,-7,-34,-26,-16,-17,-20,-18,-18,-32,-20,-38,-42,-48,-47,-19,-33,-40,-30,-23,-30,-24,-31,-38,-30,-39,-34,-48,-48,-26,-31,-55,-29,-35,-36,-30,-55,-61,-55,-36,-50,-32,-32,-52
2021/1/9,-37,-29,-35,-26,-34,-13,-39,-29,-26,-32,-33,-21,-22,-34,-24,-61,-67,-67,-61,-33,-39,-42,-36,-29,-41,-30,-41,-46,-35,-47,-37,-56,-59,-29,-41,-58,-37,-38,-47,-37,-62,-72,-69,-44,-55,-40,-40,-55
2021/1/10,-27,-25,-33,-28,-37,-25,-42,-33,-4,-24,-24,-8,-4,-24,-14,-58,-73,-71,-69,-15,-29,-45,-20,-22,-34,-27,-32,-34,-30,-27,-11,-51,-45,-28,-36,-47,-21,-19,-31,-27,-46,-51,-50,-25,-45,-41,-30,-36
2021/1/11,-16,-24,-28,-11,-21,-1,-17,-10,-4,-1,-3,-6,-5,-24,-6,-44,-61,-50,-46,-11,-15,-21,-15,-8,-15,7,-18,-17,-6,-13,-3,-34,-24,5,-11,-14,-1,3,1,-7,-10,-18,-25,-10,-25,-16,-8,-26
2021/1/12,-34,-25,-20,-15,-34,1,-18,-26,-39,-26,-19,-30,-40,-44,-41,-25,-49,-43,-42,-40,-33,-37,-43,-35,-33,-23,-37,-43,-31,-44,-33,-27,-19,-14,-14,-18,-26,-29,-25,-13,-23,-23,-29,-24,-34,-29,-23,-52
2021/1/13,-18,-26,-15,-5,-12,7,-9,-3,-7,-6,-10,-2,-6,-22,-9,-22,-34,-36,-25,-23,-20,-24,-21,-14,-14,-6,-17,-20,-13,-21,-13,-16,-7,-9,-11,-16,-10,-16,-18,-10,-12,-12,-18,-14,-24,-20,-15,-34
2021/1/14,-17,-29,-27,-15,-8,-2,-19,-12,-12,-8,-10,-8,-9,-23,-9,-26,-32,-36,-23,-14,-19,-22,-17,-14,-12,-1,-21,-21,-14,-18,-4,-18,-2,-6,-8,-14,-11,-16,-12,-6,-11,-13,-15,-9,-22,-13,-12,-38
2021/1/15,-24,-25,-28,-14,-21,3,-18,-16,-30,-20,-18,-25,-32,-37,-27,-21,-36,-32,-31,-18,-19,-25,-17,-11,-15,-5,-20,-22,-14,-19,-7,-17,-4,-11,-15,-23,-11,-20,-15,-11,-15,-14,-25,-16,-25,-22,-14,-34
2021/1/16,-24,-34,-33,-22,-28,-4,-38,-20,-7,-23,-21,0,-7,-16,-11,-45,-54,-58,-49,-29,-47,-46,-26,-25,-35,-31,-45,-44,-30,-45,-21,-46,-32,-17,-24,-26,-13,-26,-28,-15,-19,-22,-26,-27,-30,-25,-17,-44
2021/1/17,-30,-33,-38,-36,-39,-25,-46,-38,-26,-42,-32,-21,-21,-32,-27,-48,-58,-59,-61,-33,-43,-44,-27,-22,-40,-33,-39,-30,-31,-27,-10,-53,-33,-24,-30,-33,-18,-24,-22,-21,-22,-26,-31,-23,-40,-41,-30,-53
2021/1/18,-25,-25,-28,-13,-19,0,-18,-10,-21,-14,-15,-20,-15,-31,-20,-33,-36,-43,-33,-22,-21,-30,-27,-17,-24,-10,-26,-29,-20,-28,-18,-29,-23,-15,-20,-31,-16,-25,-21,-12,-29,-26,-27,-24,-30,-23,-16,-39
2021/1/19,-24,-35,-35,-21,-33,-16,-28,-28,-25,-16,-20,-22,-19,-31,-18,-31,-40,-41,-34,-16,-23,-29,-23,-21,-26,-16,-31,-30,-20,-28,-13,-27,-14,-1,-9,-12,-9,-20,-8,-2,-9,-17,-23,-13,-28,-20,-14,-39
2021/1/20,-18,-27,-20,-10,-12,4,-11,-4,-8,-6,-13,-8,-8,-26,-12,-22,-24,-23,-15,-16,-16,-22,-20,-13,-13,2,-19,-19,-12,-17,-8,0,7,-5,-7,-13,-5,-16,-14,-6,0,-6,-12,-9,-22,-18,-13,-37
2021/1/21,-18,-27,-27,-12,-14,-5,-11,-9,-17,-8,-8,-11,-12,-27,-13,-18,-18,-21,-12,-11,-13,-19,-17,-10,-10,7,-16,-17,-11,-14,-1,-10,4,-5,-9,-14,-8,-16,-13,-5,-10,-16,-18,-10,-23,-17,-16,-48
2021/1/22,-29,-27,-32,-15,-21,-2,-28,-17,-14,-8,-12,-13,-9,-28,-14,-31,-38,-43,-37,-19,-28,-43,-19,-33,-38,-36,-48,-53,-43,-50,-34,-31,-23,-33,-38,-43,-23,-37,-33,-21,-32,-25,-30,-21,-33,-24,-23,-62
2021/1/23,-56,-30,-26,-18,-22,5,-29,-25,-57,-53,-54,-58,-60,-66,-62,-40,-48,-50,-48,-57,-52,-64,-64,-59,-62,-54,-64,-67,-59,-63,-58,-50,-41,-50,-56,-57,-54,-59,-58,-50,-56,-54,-53,-53,-60,-58,-42,-57
2021/1/24,-55,-25,-26,-28,-39,-10,-37,-47,-58,-64,-64,-66,-62,-69,-68,-42,-54,-58,-59,-66,-59,-66,-60,-59,-66,-61,-66,-67,-62,-63,-52,-47,-30,-46,-47,-39,-44,-51,-41,-45,-34,-41,-32,-26,-48,-52,-21,-33
2021/1/25,-18,-24,-23,-12,-13,4,-12,-6,-12,-4,-10,-15,-12,-27,-16,-19,-22,-21,-15,-20,-20,-22,-19,-10,-17,1,-21,-21,-11,-20,-11,-17,4,-1,-7,-9,-9,-11,-4,-7,-5,-15,-12,-12,-23,-20,-9,-43
2021/1/26,-21,-28,-21,-10,-21,5,-10,-10,-17,-6,-5,-9,-12,-27,-17,-18,-23,-18,-20,-13,-17,-19,-18,-11,-18,6,-19,-23,-15,-16,-6,-16,-7,-11,-27,-31,-17,-23,-24,-20,-35,-35,-39,-29,-40,-41,-29,-38
2021/1/27,-24,-30,-15,-5,-11,6,-10,-3,-15,-8,-17,-11,-30,-32,-32,-25,-25,-17,-18,-19,-22,-26,-34,-19,-21,-9,-21,-23,-15,-24,-18,-8,2,-9,-7,-13,-12,-16,-16,-11,-5,-8,-16,-10,-23,-21,-15,-39
2021/1/28,-29,-29,-23,-12,-18,-3,-16,-15,-37,-20,-19,-35,-39,-47,-40,-21,-15,-17,-14,-31,-25,-28,-40,-18,-21,-5,-21,-21,-16,-18,-9,-9,-2,-6,-10,-16,-10,-15,-13,-6,-16,-18,-23,-13,-22,-18,-18,-44
2021/1/29,-30,-40,-37,-24,-29,-19,-37,-29,-25,-21,-23,-22,-18,-32,-17,-39,-46,-46,-38,-25,-31,-47,-26,-31,-30,-20,-32,-37,-28,-38,-27,-38,-26,-26,-28,-38,-27,-35,-30,-22,-31,-26,-38,-29,-37,-33,-30,-44
2021/1/30,-28,-41,-47,-30,-43,-25,-49,-36,-28,-31,-33,-19,-20,-25,-12,-53,-52,-53,-46,-32,-33,-48,-26,-29,-41,-26,-37,-32,-23,-36,-20,-41,-27,-17,-25,-32,-20,-26,-24,-16,-23,-27,-29,-22,-32,-28,-17,-37
2021/1/31,-16,-36,-45,-34,-44,-27,-45,-38,-3,-23,-29,-5,-1,-16,-7,-46,-45,-38,-43,-16,-35,-36,-15,-11,-32,-20,-27,-19,-21,-13,8,-18,10,-11,-16,-14,-3,-5,-4,-10,1,-12,-10,-6,-22,-32,-14,-29
2021/2/1,-27,-30,-29,-17,-20,-5,-19,-18,-25,-16,-13,-18,-19,-29,-19,-26,-28,-29,-25,-23,-23,-35,-25,-21,-26,-19,-31,-32,-28,-32,-20,-33,-17,-17,-28,-38,-18,-22,-24,-22,-34,-40,-37,-30,-31,-23,-18,-40
2021/2/2,-25,-34,-32,-18,-24,-13,-24,-21,-26,-13,-16,-17,-25,-32,-25,-33,-38,-34,-26,-21,-26,-29,-29,-21,-27,-13,-28,-28,-15,-28,-17,-22,-5,-3,-9,-15,-11,-21,-11,-9,-12,-23,-28,-19,-30,-26,-24,-45
2021/2/3,-19,-36,-26,-11,-19,-9,-22,-9,-8,-8,-17,-3,-3,-20,-5,-31,-30,-27,-24,-15,-19,-29,-22,-24,-21,-13,-23,-23,-15,-23,-10,-18,-4,-11,-11,-18,-11,-24,-16,-10,-8,-13,-20,-13,-24,-19,-16,-35
2021/2/4,-24,-34,-30,-22,-31,-15,-30,-22,-22,-14,-15,-14,-19,-27,-17,-34,-27,-35,-24,-14,-27,-32,-26,-22,-22,-14,-27,-26,-19,-27,-14,-24,-8,-14,-19,-22,-15,-30,-22,-10,-18,-21,-23,-19,-27,-15,-13,-35
2021/2/5,-20,-33,-34,-23,-27,-7,-32,-20,-15,-10,-11,-13,-10,-26,-14,-26,-22,-27,-21,-12,-17,-24,-16,-13,-17,2,-17,-22,-14,-21,-7,-12,0,-10,-15,-24,-7,-17,-15,-10,-18,-18,-29,-19,-27,-20,-16,-34
2021/2/6,-14,-31,-26,-19,-21,-6,-33,-3,-7,-9,-4,-1,-2,-17,-5,-32,-15,-20,-4,-11,-18,-20,-13,-7,-21,13,-17,-18,-8,-18,-4,-3,5,0,-15,-17,-6,-9,-13,-12,-13,-21,-23,-23,-27,-37,-25,-32
2021/2/7,-10,-35,-37,-32,-33,-30,-50,-24,11,-13,-12,12,16,-4,2,-50,-47,-53,-50,-4,-30,-31,-9,-8,-27,-12,-25,-18,-18,-13,12,-34,0,-10,-13,-10,7,-1,0,-5,2,-8,-8,-2,-18,-22,-5,-25
2021/2/8,-24,-30,-32,-16,-27,-13,-27,-19,-17,-13,-21,-24,-18,-31,-21,-33,-27,-36,-28,-19,-27,-27,-24,-18,-27,-14,-29,-29,-22,-30,-15,-37,-13,-10,-14,-14,-14,-23,-11,-10,-10,-15,-16,-14,-27,-16,-11,-38
2021/2/9,-19,-32,-26,-15,-29,-8,-27,-22,-20,-13,-14,-15,-14,-25,-12,-28,-37,-33,-27,-11,-20,-23,-19,-16,-22,-9,-25,-24,-14,-23,-8,-26,-2,0,-6,-8,0,-15,-2,2,-5,-13,-19,-11,-23,-14,-11,-38
2021/2/10,-13,-29,-12,-6,-10,4,-13,-1,-2,-3,-9,0,-3,-19,-5,-21,-19,-18,-8,-5,-13,-19,-16,-12,-13,8,-8,-12,-5,-12,1,-2,16,-3,-6,-9,-1,-11,-8,-1,0,-2,-11,-7,-19,-11,-10,-39
2021/2/11,5,-31,-17,-7,-16,-9,-12,-4,15,11,-3,7,10,-6,28,-17,13,16,31,23,-3,11,21,10,13,57,9,12,18,25,37,31,45,29,13,16,22,24,22,19,18,17,-2,17,-2,12,-1,-65
2021/2/12,-18,-25,-13,-10,-16,10,-14,-5,-11,-11,-8,-15,-12,-27,-14,-15,-14,-15,-13,-11,-14,-25,-11,-12,-15,4,-16,-22,-12,-23,-5,-9,12,-8,-12,-20,-7,-18,-9,-7,-11,-10,-22,-14,-23,-26,-23,-42
2021/2/13,-11,-27,-1,-4,-6,17,-7,13,-1,-9,-4,-1,0,-16,-4,-16,8,-1,15,-7,-12,-21,-12,-9,-21,17,-12,-11,-1,-15,5,2,14,3,-16,-20,-5,-9,-22,-17,-5,-7,-10,-20,-45,-54,-18,-48
2021/2/14,-5,-29,-7,-17,-12,0,-23,-15,10,-8,-1,13,10,-5,-3,-14,7,-2,0,-10,-11,-21,-5,5,-19,7,-3,0,-4,3,24,0,15,-3,-17,-16,3,7,-2,-15,-16,-23,-30,-15,-33,-54,-23,-47
2021/2/15,-41,-36,-30,-21,-38,-7,-26,-32,-45,-41,-41,-52,-50,-54,-49,-33,-29,-39,-30,-45,-37,-47,-47,-39,-43,-33,-43,-45,-34,-53,-34,-30,-11,-17,-18,-23,-23,-33,-22,-15,-23,-20,-18,-20,-28,-18,-14,-38
2021/2/16,-17,-42,-37,-25,-33,-19,-29,-19,-17,-11,-12,-8,-7,-18,-10,-31,-37,-35,-24,-10,-22,-28,-19,-17,-17,-1,-22,-22,-9,-20,-3,-16,-1,4,-5,-11,1,-15,0,2,-9,-14,-19,-10,-21,-15,-12,-35
2021/2/17,-28,-36,-21,-18,-15,-7,-21,-5,-9,-9,-20,-9,-20,-24,-17,-33,-46,-38,-28,-20,-30,-32,-27,-24,-28,-18,-30,-36,-23,-41,-27,-30,-25,-20,-27,-41,-33,-38,-36,-21,-39,-30,-35,-29,-36,-23,-33,-50
2021/2/18,-29,-35,-27,-15,-21,-9,-25,-22,-21,-20,-19,-17,-17,-28,-13,-34,-48,-39,-33,-19,-27,-46,-22,-31,-27,-21,-34,-34,-25,-37,-23,-48,-30,-19,-25,-39,-21,-32,-32,-21,-45,-48,-44,-34,-42,-22,-38,-48
2021/2/19,-21,-31,-32,-21,-20,-6,-28,-18,-13,-9,-12,-15,-10,-25,-12,-29,-37,-36,-29,-12,-19,-34,-10,-16,-23,-13,-28,-27,-19,-27,-11,-27,-13,-13,-19,-28,-14,-22,-17,-11,-18,-14,-24,-17,-26,-19,-17,-39
2021/2/20,-11,-33,-33,-21,-13,-7,-33,4,1,-6,0,3,-5,-14,-7,-32,-30,-31,-15,-6,-14,-23,-11,-1,-16,7,-19,-14,-5,-17,7,-23,-8,3,-14,-12,-1,-7,-7,0,-6,-12,-12,-9,-16,-12,-2,-34
2021/2/21,6,-31,-31,-18,-15,-9,-32,-1,31,2,10,21,26,4,12,-21,-13,-5,-3,12,-5,-12,8,16,-6,18,-2,3,-2,11,43,14,31,5,-4,11,19,15,17,10,15,8,8,13,-1,-13,3,-24
2021/2/22,-6,-25,-26,-12,-3,2,-6,7,2,6,6,-1,1,-13,1,-8,3,-3,12,5,-1,-11,-3,0,-6,19,-7,-7,1,-7,11,-1,17,8,-1,4,2,1,12,5,1,-5,-3,-3,-11,-9,-4,-34
2021/2/23,11,-39,-36,-17,-27,-17,-25,-13,18,12,2,10,32,3,34,-26,-22,-11,-5,34,1,8,22,9,6,39,-2,9,20,23,43,-3,39,52,25,43,30,37,54,38,39,38,12,45,11,21,23,-15
2021/2/24,-17,-33,-23,-9,-15,0,-15,-4,-7,-5,-17,-12,-9,-25,-10,-20,-14,-11,-5,-11,-15,-21,-17,-16,-14,-3,-15,-17,-7,-12,-6,0,13,-4,-5,-6,-10,-10,-8,1,0,1,-5,-4,-15,-9,-10,-36
2021/2/25,-15,-32,-23,-11,-10,0,-8,-5,-14,-5,-7,-11,-11,-24,-12,-14,4,-2,7,-12,-13,-16,-13,-8,-7,6,-13,-17,-9,-12,0,-4,16,-2,-10,-11,-5,-13,-11,0,-14,-12,-10,-6,-25,-21,-7,-41
2021/2/26,-33,-34,-32,-16,-18,-5,-21,-16,-19,-16,-19,-24,-21,-32,-25,-18,-23,-26,-23,-24,-27,-34,-34,-28,-38,-25,-41,-48,-38,-47,-40,-22,-7,-33,-37,-43,-38,-43,-44,-36,-43,-37,-43,-42,-49,-47,-42,-44
2021/2/27,-22,-34,-26,-11,-20,3,-27,-15,-21,-24,-22,-15,-18,-29,-20,-33,-21,-23,-7,-19,-27,-25,-19,-9,-23,-4,-26,-26,-14,-23,-13,-21,-11,1,-20,-16,-19,-11,-18,-14,-17,-21,-20,-25,-30,-28,-29,-44
2021/2/28,-5,-28,-12,-7,-5,12,-11,-2,14,-8,-3,9,12,-11,-3,-3,13,-3,-1,-6,-12,-23,-3,5,-22,-3,-17,-13,-11,-7,6,5,30,-3,-11,2,-6,2,2,-16,5,0,2,-3,-40,-49,-24,-35
2021/3/1,-14,-33,-26,-5,-7,5,-4,0,-8,-4,-3,-9,-9,-22,-11,-7,7,0,1,-10,-13,-19,-18,-9,-14,3,-12,-13,-5,-14,-6,-11,12,5,-6,-11,-10,-7,1,-12,-8,-10,-9,-8,-29,-28,-10,-40
2021/3/2,-39,-48,-29,-21,-31,-12,-22,-30,-41,-27,-19,-36,-45,-49,-46,-28,-37,-36,-27,-34,-34,-46,-48,-41,-42,-27,-46,-50,-37,-48,-34,-31,-15,-18,-23,-24,-23,-31,-23,-13,-33,-28,-31,-23,-38,-22,-22,-50
2021/3/3,-13,-34,-13,1,-6,10,-1,3,0,-2,-9,-6,-4,-22,-8,-13,-12,-2,3,-2,-14,-19,-14,-5,-5,6,-11,-16,-4,-9,-6,3,13,2,-4,-6,-2,-6,-7,0,0,0,-10,-4,-16,-10,-9,-34
2021/3/4,-15,-34,-14,-5,-4,8,4,1,-9,-4,-1,-6,-9,-22,-9,-1,10,2,8,-7,-12,-22,-13,-11,-16,6,-12,-16,-6,-11,2,-4,14,2,-10,-15,-3,-9,-11,-8,-20,-17,-20,-16,-29,-23,-19,-35
2021/3/5,-27,-31,-17,-7,-10,9,-12,-7,-9,-11,-12,-20,-15,-31,-22,-9,-20,-29,-25,-19,-22,-42,-28,-33,-43,-28,-42,-48,-35,-46,-29,-27,-11,-22,-27,-34,-27,-28,-21,-28,-25,-16,-27,-18,-40,-19,-14,-33
2021/3/6,-16,-38,-25,2,2,0,-21,-2,1,-7,-5,-1,-12,-18,-12,-42,-40,-44,-22,-7,-24,-23,-14,-5,-20,-8,-33,-30,-16,-30,-14,-28,-12,5,-15,-19,-11,-9,-12,-7,-17,-12,-18,-13,-27,-17,-10,-43
2021/3/7,-15,-32,-18,5,-7,15,-6,-4,5,-8,-5,-7,-13,-24,-21,-9,-15,-20,-9,-21,-13,-29,-25,-11,-24,-4,-13,-13,-9,2,7,-5,25,4,-15,-10,1,6,-1,-5,-13,-20,-33,-35,-25,-53,-46,-59
2021/3/8,-29,-31,-21,-4,-11,4,-2,-7,-30,-18,-11,-39,-50,-52,-49,-12,-14,-14,-9,-32,-18,-26,-45,-24,-32,-6,-20,-30,-13,-34,-27,-16,11,5,-3,-4,-9,-3,0,-5,-4,-5,-8,-8,-19,-14,-8,-36
2021/3/9,-9,-30,-8,5,-10,16,8,0,-7,2,7,-2,-8,-19,-9,2,1,3,4,-4,-4,-14,-12,-4,-11,18,-7,-14,-1,-3,3,1,21,18,1,-2,8,-3,4,5,-3,-5,-13,-6,-19,-16,-10,-35
2021/3/10,-7,-35,-11,2,-3,8,5,4,9,4,-11,-3,1,-16,5,-5,6,7,13,3,-3,-12,-7,-6,-3,13,-3,-8,3,3,8,10,21,11,3,-1,3,3,0,6,7,6,-2,3,-9,-5,-2,-28
2021/3/11,-6,-31,-13,12,10,11,7,10,-2,3,3,-2,-4,-18,-1,2,25,11,24,4,-2,-7,-7,0,0,19,-2,-8,-2,1,12,4,23,8,-1,-5,3,-2,-1,7,-1,0,-3,0,-14,1,-3,-30
2021/3/12,-24,-27,-20,-4,-7,15,-9,-5,-4,-3,-4,-10,-11,-23,-16,-7,-4,-15,-13,-15,-17,-32,-30,-30,-31,-11,-28,-36,-28,-34,-21,-19,-11,-23,-32,-43,-20,-28,-31,-22,-36,-26,-35,-32,-39,-34,-28,-36
2021/3/13,-43,-27,-22,-18,-48,7,-36,-44,-60,-60,-57,-64,-64,-67,-62,-35,-30,-35,-31,-48,-43,-50,-52,-43,-41,-29,-43,-45,-22,-47,-16,-32,-16,-6,-22,-20,-16,-25,-13,-4,-18,-13,-6,-9,-23,-6,-4,-32
2021/3/14,0,-30,-44,-35,-33,-17,-38,-22,18,-6,-16,-2,6,-6,11,-45,2,-3,4,20,1,-14,7,3,-11,9,3,-2,1,17,38,14,37,8,-10,-2,23,19,21,12,9,7,13,17,-6,-6,8,-22
2021/3/15,-6,-23,-11,2,-7,20,8,0,0,5,-6,-5,0,-15,-2,-3,18,6,17,5,-3,-11,-9,-3,-11,18,-2,-10,-1,-8,7,3,22,10,3,0,3,4,14,7,3,0,1,0,-12,-4,2,-32
2021/3/16,-9,-29,-17,-3,-12,0,-7,4,1,11,11,9,2,-9,-1,-19,-17,-23,-12,10,-8,-23,-9,-8,-9,3,-15,-17,-9,-14,5,-11,0,12,-8,-19,10,-3,5,11,-21,-25,-30,-21,-19,-9,-8,-30
2021/3/17,-2,-30,-10,6,2,20,13,15,15,12,-4,8,10,-10,9,-5,11,14,23,6,-5,-8,-6,-1,-3,17,4,-2,12,4,11,19,29,15,9,3,5,6,6,9,17,12,2,3,-8,-6,-4,-28
2021/3/18,-3,-33,-19,1,2,6,7,7,2,12,8,4,3,-11,3,-6,23,18,27,6,-1,-3,-2,5,0,23,5,-7,3,2,15,10,26,11,7,3,8,5,8,12,6,3,2,8,-7,-2,1,-30
2021/3/19,-2,-28,-13,5,-1,21,5,4,2,7,3,-2,1,-11,2,2,6,4,11,14,-1,-3,4,10,1,26,8,-5,4,-2,14,9,23,11,6,-7,8,5,12,10,3,8,-8,2,-9,-14,-5,-28
2021/3/20,-4,-20,0,19,2,62,17,18,10,-1,2,2,4,-11,4,8,11,5,34,18,5,-2,5,6,-8,22,4,-10,1,-2,27,4,3,11,-24,-37,-8,10,-11,-18,-29,-23,-31,-25,-31,-40,-32,-25
2021/3/21,-51,-44,-42,-37,-51,-22,-23,-47,-57,-59,-47,-63,-57,-69,-70,-35,-35,-46,-40,-53,-42,-63,-69,-57,-63,-56,-58,-65,-53,-58,-45,-30,-13,-32,-37,-30,-30,-29,-23,-19,-37,-10,-12,-22,-26,-17,-16,-39
2021/3/22,-13,-28,-18,-8,-12,3,-1,-6,-12,-2,-8,-17,-10,-24,-10,-14,-13,-5,-2,-2,-5,-14,-9,-7,-16,1,-6,-20,-10,-20,1,-18,8,4,-2,-3,-4,0,14,11,8,16,6,6,-11,-2,2,-39
2021/3/23,9,-26,-4,6,-8,22,7,1,10,19,19,21,19,5,11,-3,9,10,24,31,5,5,4,13,2,40,19,-2,11,4,23,15,30,30,18,13,24,14,36,28,35,35,10,28,1,2,11,-31
2021/3/24,14,-21,7,23,18,29,38,36,27,28,18,40,29,13,21,21,28,27,41,36,12,9,8,18,9,35,31,11,18,16,27,30,40,21,15,10,20,21,23,21,43,53,22,28,5,9,14,-42
2021/3/25,-5,-25,-10,6,3,9,14,10,2,16,10,8,-5,-12,-4,-1,11,6,15,18,-5,-14,-5,-10,-21,-2,-10,-23,-13,-27,-8,22,43,3,11,14,-2,-3,11,5,39,45,23,24,6,4,7,-25
2021/3/26,13,-27,-11,0,7,13,-8,3,21,24,12,21,32,7,20,-14,3,5,20,53,1,11,19,19,10,37,32,8,13,19,44,31,47,22,19,15,32,27,33,27,32,52,15,25,10,12,15,-23
2021/3/27,33,-14,7,19,20,49,16,33,45,39,34,52,50,27,38,3,49,40,81,75,10,31,31,40,19,66,49,28,34,38,71,56,75,56,30,43,55,55,51,50,41,54,21,33,28,30,31,-28
2021/3/28,-27,-11,-3,-14,-21,16,-17,-26,-8,-19,-5,-4,-9,-24,-25,-25,-28,-31,-40,-9,-30,-50,-31,-39,-52,-42,-38,-52,-53,-44,-34,-9,6,-35,-47,-29,-23,-24,-37,-39,-22,-10,-15,-30,-30,-44,-32,-40
2021/3/29,17,-20,-4,6,4,18,15,27,24,48,40,29,18,4,19,11,54,49,62,49,19,29,15,30,23,60,38,16,26,24,44,40,45,47,27,32,43,47,52,25,16,17,11,14,16,18,20,-30
2021/3/30,20,-19,2,9,-1,24,20,27,26,40,43,34,27,3,26,21,38,52,55,62,21,41,28,37,35,74,36,18,31,33,48,43,54,59,32,33,52,45,49,32,13,12,-1,8,4,-2,-2,-37
2021/3/31,23,-13,16,20,24,36,34,58,41,48,43,44,30,5,30,36,69,76,83,54,31,43,22,36,44,84,52,29,44,51,45,61,69,51,33,32,41,48,37,19,18,18,7,10,8,10,9,-32
2021/4/1,13,-16,7,12,24,25,29,52,15,31,35,20,9,-6,13,41,69,56,73,41,33,35,14,25,31,68,29,13,25,34,35,29,37,41,24,20,35,34,28,18,8,5,0,5,2,3,-4,-32
2021/4/2,8,-12,1,8,25,34,16,46,17,26,24,9,9,-12,8,47,50,41,54,38,41,20,18,19,14,57,19,4,22,22,24,35,39,31,14,2,26,22,23,8,-2,7,-10,-3,-9,-27,-15,-39
2021/4/3,19,-20,21,24,59,61,44,104,26,36,34,24,15,2,22,73,95,57,108,59,59,31,25,24,10,68,19,6,36,30,35,35,48,56,16,12,26,36,24,-1,2,7,1,0,-13,-43,-6,-36
2021/4/4,-24,-30,-42,-29,-21,-9,-29,21,4,-3,4,-5,1,-13,-9,-18,-27,-41,-42,7,-3,-49,-20,-41,-49,-37,-40,-45,-42,-27,-19,-44,-20,-35,-51,-44,-28,-27,-38,-43,-46,-29,-26,-35,-39,-34,-25,-38
2021/4/5,-18,-9,-2,-5,-12,21,25,1,-39,-13,1,-30,-45,-43,-34,4,8,3,11,-9,6,-1,-24,-1,-17,14,-7,-14,-1,-6,0,-4,14,14,5,0,-4,-1,10,3,-3,-5,-4,-2,-10,-6,3,-33
2021/4/6,1,-14,4,14,8,37,56,34,-6,21,22,5,-2,-12,-2,38,21,16,31,29,25,9,-6,9,-7,40,1,-14,0,1,2,12,30,24,12,8,4,-5,19,-6,11,-2,-7,4,-3,-2,-5,-29
2021/4/7,5,-14,18,28,34,50,71,58,13,24,14,18,13,-3,13,33,41,30,48,24,26,5,-4,3,2,35,12,4,13,15,15,25,29,15,10,3,10,5,11,4,11,7,0,6,-3,0,-3,-29
2021/4/8,-5,-25,1,16,8,38,46,30,-8,8,7,-3,-4,-16,0,10,23,6,42,19,12,2,-7,1,0,19,-4,-8,0,4,10,6,17,11,2,-5,0,-4,3,4,1,-3,-4,-1,-8,0,-6,-33
2021/4/9,-10,-24,-24,-5,-7,11,1,3,-3,4,-6,-6,-1,-20,-6,-6,6,-9,3,14,5,-9,-8,-7,-12,14,-7,-15,-6,-5,3,-5,11,2,-5,-15,-1,-6,-2,-1,-5,-4,-11,-3,-13,-11,-6,-31
2021/4/10,4,-3,7,36,20,73,59,55,9,14,12,7,5,-9,4,23,35,6,48,41,21,8,-4,4,-5,32,-3,-10,6,-1,18,16,33,23,-2,-3,9,11,0,11,3,4,4,5,1,0,-1,-32
2021/4/11,20,21,37,72,38,139,103,61,34,22,21,24,29,9,18,47,46,18,43,41,30,14,10,20,-4,31,11,4,7,26,45,27,63,17,4,15,27,31,20,19,21,20,26,20,10,-5,5,-22
2021/4/12,-7,-3,11,35,3,77,68,30,-1,10,3,-3,0,-15,-5,22,30,10,31,11,9,-7,-11,-5,-16,14,-9,-13,-2,-3,1,-7,11,3,-9,-18,-5,-1,-3,-19,-17,-16,-12,-15,-34,-32,-13,-35
2021/4/13,-24,-27,0,8,-9,23,32,1,-16,-12,-1,-17,-20,-29,-30,0,-15,-10,-16,-13,-14,-37,-42,-36,-40,-12,-27,-35,-26,-32,-24,-12,2,-5,-23,-25,-17,-12,-16,-29,-15,-17,-21,-21,-26,-31,-21,-35
