date,japan,hokkaido,aomori,iwate,miyagi,akita,yamagata,fukushima,ibaraki,tochigi,gunma,saitama,chiba,tokyo,kanagawa,niigata,toyama,ishikawa,fukui,yamanashi,nagano,gifu,shizuoka,aichi,mie,shiga,kyoto,osaka,hyogo,nara,wakayama,tottori,shimane,okayama,hiroshima,yamaguchi,tokushima,kagawa,ehime,kochi,fukuoka,saga,nagasaki,kumamoto,oita,miyazaki,kagoshima,okinawa
2021/4/10,-22,-25,-24,-20,-37,-17,-28,-19,-23,-22,-19,-24,-26,-25,-20,-24,-11,-28,-2,-13,-25,-9,-27,-28,-31,-29,-34,-35,-28,-21,-12,-23,-3,-22,-25,-12,-9,-21,-33,-11,-31,-15,-33,-17,-11,0,-23,-35
2021/4/11,-21,-18,-15,-17,-32,-1,-15,-10,-19,-16,-13,-26,-28,-27,-20,-16,-2,-21,7,-4,-22,-7,-23,-25,-30,-23,-33,-36,-26,-18,-10,-20,9,-16,-22,-8,-5,-24,-30,-3,-31,-9,-26,-14,-8,1,-22,-36
2021/4/12,-20,-18,-15,-13,-23,-9,-17,-10,-16,-16,-14,-19,-22,-27,-19,-14,-4,-21,8,-17,-21,-6,-19,-16,-21,-21,-26,-22,-17,-10,-8,-21,-9,-14,-18,-12,-4,-17,-25,-15,-21,-13,-21,-17,-15,-3,-17,-26
2021/4/13,-21,-19,-14,-15,-25,-19,-19,-16,-20,-16,-16,-20,-24,-30,-22,-15,-9,-25,-2,-22,-24,-10,-23,-17,-22,-24,-26,-25,-21,-16,-17,-24,-10,-18,-22,-16,-8,-19,-27,-19,-24,-13,-23,-21,-15,-3,-18,-27
2021/4/14,-22,-20,-11,-15,-26,-12,-19,-21,-20,-22,-15,-21,-24,-30,-22,-20,-10,-25,1,-19,-20,-6,-22,-17,-24,-22,-27,-25,-20,-14,-13,-21,-7,-15,-18,-11,-5,-19,-25,-12,-22,-12,-19,-15,-9,5,-16,-27
2021/4/15,-19,-17,-10,-13,-23,-8,-15,-15,-15,-14,-11,-19,-21,-28,-19,-13,-3,-22,6,-15,-18,-2,-17,-17,-16,-18,-22,-23,-16,-12,-11,-18,-2,-16,-18,-9,3,-16,-23,-7,-20,-7,-15,-13,-6,7,-12,-27
2021/4/16,-22,-18,-13,-14,-26,-10,-19,-20,-19,-21,-17,-21,-25,-30,-21,-17,-9,-24,0,-16,-23,-13,-22,-19,-24,-27,-28,-27,-22,-15,-19,-22,-9,-22,-23,-17,-11,-19,-27,-14,-24,-14,-23,-17,-13,-2,-15,-27
2021/4/17,-30,-28,-18,-22,-40,-17,-34,-30,-33,-35,-34,-30,-31,-30,-27,-31,-29,-42,-26,-40,-42,-34,-40,-37,-49,-45,-44,-42,-38,-37,-42,-35,-14,-34,-35,-24,-27,-34,-46,-27,-34,-19,-34,-26,-23,-15,-26,-35
2021/4/18,-24,-31,-16,-17,-34,-21,-33,-21,-19,-19,-19,-26,-30,-27,-20,-37,-31,-37,-22,-15,-32,-20,-25,-27,-34,-32,-38,-38,-30,-26,-20,-35,-8,-24,-27,-14,-12,-25,-38,-7,-33,-13,-29,-17,-11,2,-21,-33
2021/4/19,-19,-17,-8,-9,-21,-8,-19,-13,-13,-14,-13,-18,-22,-27,-19,-13,-4,-21,7,-16,-20,-5,-19,-16,-20,-22,-26,-24,-18,-12,-13,-20,-4,-16,-18,-9,-7,-17,-23,-11,-21,-10,-18,-14,-9,5,-14,-25
2021/4/20,-19,-16,-3,-7,-22,-8,-14,-12,-15,-10,-11,-19,-22,-28,-19,-12,-4,-23,7,-11,-19,-4,-19,-17,-17,-21,-24,-25,-19,-15,-12,-19,-2,-17,-18,-8,-5,-17,-22,-3,-22,-10,-18,-15,-8,5,-14,-26
2021/4/21,-20,-18,-1,-8,-22,-1,-10,-15,-13,-17,-12,-21,-22,-29,-21,-16,-2,-22,8,-11,-15,-3,-19,-17,-22,-20,-25,-26,-20,-14,-11,-15,-2,-15,-16,-9,-6,-18,-21,-11,-21,-10,-17,-12,-6,8,-14,-27
2021/4/22,-21,-19,-5,-13,-24,-6,-14,-16,-15,-14,-12,-20,-23,-29,-20,-15,-1,-21,10,-12,-17,-2,-17,-18,-18,-21,-27,-27,-21,-16,-14,-18,-3,-19,-19,-13,-5,-18,-22,-11,-23,-13,-19,-13,-9,5,-14,-31
2021/4/23,-21,-17,-10,-13,-25,-10,-20,-19,-17,-19,-16,-20,-24,-29,-21,-18,-9,-25,4,-11,-22,-11,-22,-20,-23,-26,-28,-27,-22,-16,-18,-21,-8,-22,-22,-16,-13,-21,-27,-13,-24,-15,-23,-13,-10,3,-16,-36
2021/4/24,-21,-19,-4,-8,-32,0,-16,-19,-21,-22,-18,-22,-25,-23,-18,-22,-14,-30,1,-17,-25,-15,-28,-30,-36,-34,-37,-36,-29,-26,-24,-24,-8,-30,-28,-15,-18,-26,-36,-15,-34,-20,-34,-18,-15,-2,-23,-41
2021/4/25,-29,-23,-12,-17,-35,-8,-27,-21,-26,-21,-22,-31,-32,-37,-26,-26,-18,-29,3,-20,-27,-14,-27,-29,-37,-31,-47,-48,-39,-30,-22,-23,-3,-26,-26,-13,-16,-32,-37,-11,-37,-17,-33,-15,-16,5,-21,-38
2021/4/26,-21,-16,-11,-11,-22,-8,-17,-15,-15,-15,-14,-19,-23,-31,-19,-16,-3,-23,11,-19,-20,-6,-20,-17,-22,-24,-31,-28,-22,-14,-15,-20,-4,-18,-19,-11,-9,-17,-26,-13,-22,-12,-18,-13,-12,11,-15,-28
2021/4/27,-22,-15,-8,-10,-22,-10,-13,-13,-18,-10,-12,-21,-24,-33,-21,-12,-6,-23,10,-15,-18,-4,-19,-18,-18,-23,-30,-31,-24,-17,-16,-20,-2,-18,-18,-9,-7,-17,-23,-11,-23,-12,-19,-15,-12,10,-11,-28
2021/4/28,-21,-14,0,-8,-18,-8,-8,-14,-13,-15,-9,-20,-23,-31,-20,-15,-5,-21,6,-5,-15,-5,-17,-14,-22,-22,-30,-29,-25,-16,-18,-16,-4,-15,-13,-10,-11,-17,-25,-16,-18,-10,-21,-10,-11,6,-9,-20
2021/4/29,-52,-30,-8,-27,-50,-16,-25,-34,-46,-32,-29,-54,-56,-64,-55,-31,-36,-43,-23,-24,-37,-33,-39,-49,-46,-48,-61,-66,-58,-58,-51,-36,-19,-40,-41,-27,-32,-42,-47,-26,-47,-21,-42,-27,-26,-8,-25,-33
2021/4/30,-28,-23,-10,-17,-28,-15,-17,-21,-25,-19,-15,-27,-30,-40,-28,-18,-11,-28,1,-3,-20,-12,-21,-27,-25,-30,-37,-36,-31,-20,-19,-21,-6,-23,-25,-15,-12,-21,-27,-8,-28,-13,-26,-15,-9,4,-13,-23
2021/5/1,-29,-12,6,2,-29,-1,-13,-10,-24,-17,-12,-29,-31,-39,-27,-13,-10,-28,-2,-7,-15,-13,-23,-32,-35,-35,-49,-49,-41,-34,-29,-20,-2,-27,-27,-9,-14,-22,-33,-7,-35,-14,-33,-14,-15,1,-13,-21
2021/5/2,-27,-1,1,-1,-26,4,-3,-5,-17,-4,1,-29,-31,-41,-24,-9,-12,-27,-1,17,-3,-5,-10,-28,-28,-30,-51,-52,-42,-34,-14,-18,11,-22,-23,-9,-3,-25,-31,22,-37,-9,-22,1,-1,23,-2,-21
2021/5/3,-38,-26,6,10,-37,17,5,0,-17,15,18,-45,-47,-60,-45,-1,18,-5,52,55,18,22,-3,-40,-18,-23,-48,-60,-45,-35,15,18,54,-13,-22,15,19,-3,-1,36,-39,14,-22,14,29,46,7,-18
2021/5/4,-39,-18,17,19,-33,26,44,10,-20,18,19,-45,-47,-60,-46,18,26,-4,48,59,17,20,-5,-42,-20,-26,-49,-61,-47,-40,7,9,40,-18,-28,5,11,-10,-9,24,-43,6,-31,2,17,35,0,-16
2021/5/5,-52,-35,-1,-10,-44,-8,1,-22,-38,-19,-16,-54,-55,-65,-54,-22,-29,-34,-13,3,-20,-27,-31,-54,-48,-48,-62,-67,-60,-57,-42,-30,-13,-37,-43,-20,-28,-39,-44,-26,-47,-12,-39,-19,-17,-6,-25,-21
2021/5/6,-25,-20,-10,-18,-26,-12,-12,-22,-23,-20,-15,-25,-27,-36,-26,-19,-9,-28,1,-14,-19,-3,-20,-23,-23,-27,-34,-32,-27,-19,-18,-24,-5,-26,-25,-17,-12,-22,-25,-16,-26,-13,-24,-18,-13,-5,-17,-25
2021/5/7,-30,-24,-18,-22,-30,-20,-20,-29,-28,-29,-24,-28,-30,-40,-28,-24,-16,-32,-9,-24,-29,-18,-29,-28,-30,-34,-39,-36,-32,-22,-26,-27,-13,-32,-31,-23,-21,-29,-35,-25,-31,-22,-30,-26,-22,-15,-26,-32
2021/5/8,-32,-29,-12,-21,-34,-19,-20,-31,-34,-37,-32,-31,-33,-38,-26,-31,-22,-40,-15,-29,-35,-26,-37,-35,-43,-41,-49,-46,-41,-31,-30,-30,-16,-39,-36,-24,-25,-36,-40,-26,-41,-29,-39,-31,-32,-23,-31,-37
2021/5/9,-33,-30,-14,-24,-34,-16,-26,-30,-31,-32,-30,-34,-36,-40,-27,-29,-26,-41,-12,-23,-34,-28,-35,-36,-43,-38,-51,-50,-42,-32,-27,-28,-11,-35,-34,-23,-19,-42,-38,-16,-42,-30,-39,-30,-32,-15,-29,-43
2021/5/10,-24,-23,-13,-16,-22,-13,-21,-18,-20,-22,-20,-21,-25,-32,-21,-18,-10,-29,2,-20,-23,-10,-23,-18,-24,-26,-33,-29,-23,-14,-17,-24,-7,-23,-22,-14,-13,-24,-27,-18,-25,-15,-22,-22,-19,-4,-19,-31
2021/5/11,-24,-23,-11,-16,-22,-17,-15,-18,-22,-17,-18,-23,-26,-34,-23,-17,-12,-31,0,-22,-23,-10,-23,-20,-22,-27,-33,-32,-25,-19,-17,-23,-4,-24,-25,-14,-9,-23,-26,-15,-28,-19,-25,-25,-19,-5,-21,-32
2021/5/12,-25,-24,-7,-15,-20,-10,-9,-21,-19,-23,-17,-23,-25,-33,-23,-20,-7,-30,3,-20,-20,-9,-24,-23,-28,-26,-32,-31,-26,-18,-18,-20,-10,-25,-24,-21,-16,-27,-32,-21,-31,-26,-30,-27,-25,-16,-25,-30
2021/5/13,-26,-27,-11,-20,-22,-12,-15,-22,-21,-23,-17,-24,-27,-35,-25,-20,-10,-31,2,-25,-23,-10,-23,-24,-24,-27,-33,-31,-24,-19,-20,-25,-8,-29,-26,-20,-10,-25,-29,-20,-31,-22,-25,-23,-21,-6,-21,-33
2021/5/14,-26,-27,-16,-19,-24,-21,-19,-25,-23,-26,-20,-23,-27,-33,-23,-22,-11,-35,-1,-17,-27,-19,-27,-27,-27,-31,-32,-32,-26,-17,-18,-25,-12,-32,-30,-21,-14,-28,-30,-19,-33,-24,-29,-25,-22,-12,-25,-33
2021/5/15,-30,-33,-11,-18,-32,-13,-14,-33,-31,-35,-29,-29,-29,-32,-24,-27,-16,-42,-7,-26,-33,-29,-35,-39,-43,-41,-46,-44,-38,-28,-27,-34,-22,-46,-42,-37,-28,-41,-45,-33,-49,-40,-51,-42,-42,-34,-41,-39
2021/5/16,-38,-42,-18,-27,-36,-23,-25,-36,-32,-33,-35,-36,-37,-38,-31,-34,-38,-52,-24,-31,-43,-42,-41,-45,-54,-47,-54,-52,-47,-39,-37,-40,-22,-52,-50,-39,-31,-46,-46,-33,-50,-39,-51,-39,-39,-23,-41,-41
2021/5/17,-25,-28,-16,-16,-20,-18,-19,-20,-19,-20,-20,-21,-26,-31,-22,-21,-14,-35,-2,-28,-27,-16,-26,-22,-27,-30,-32,-29,-24,-17,-21,-29,-17,-30,-31,-23,-17,-27,-30,-25,-31,-23,-26,-28,-24,-9,-25,-32
2021/5/18,-25,-28,-10,-14,-19,-16,-17,-21,-22,-19,-21,-22,-26,-33,-23,-18,-13,-33,2,-24,-24,-11,-25,-23,-23,-29,-31,-31,-24,-19,-20,-24,-11,-32,-32,-19,-14,-26,-27,-19,-32,-21,-24,-28,-22,-8,-23,-32
2021/5/19,-26,-31,-10,-17,-21,-15,-14,-24,-21,-26,-21,-24,-27,-34,-25,-23,-10,-34,1,-24,-23,-14,-28,-25,-28,-28,-32,-31,-25,-19,-19,-19,-9,-31,-29,-17,-10,-27,-27,-19,-31,-22,-22,-23,-19,-8,-24,-32
2021/5/20,-28,-32,-15,-24,-22,-13,-16,-22,-24,-24,-23,-24,-26,-34,-25,-22,-13,-35,-5,-28,-25,-17,-27,-26,-26,-31,-35,-33,-28,-22,-26,-27,-19,-39,-36,-30,-17,-32,-36,-30,-38,-39,-37,-38,-31,-17,-30,-37
2021/5/21,-31,-35,-25,-28,-26,-26,-25,-31,-28,-31,-31,-26,-30,-36,-28,-27,-21,-39,-13,-32,-35,-33,-36,-30,-32,-37,-38,-34,-32,-27,-30,-28,-20,-41,-38,-29,-22,-32,-36,-28,-37,-35,-31,-33,-27,-18,-31,-36
2021/5/22,-34,-47,-30,-33,-40,-26,-26,-41,-41,-42,-41,-32,-34,-34,-28,-37,-34,-50,-24,-34,-38,-41,-43,-42,-45,-47,-48,-45,-39,-30,-28,-30,-23,-53,-49,-29,-24,-39,-40,-30,-48,-43,-41,-35,-34,-26,-39,-47
2021/5/23,-33,-45,-28,-33,-38,-27,-26,-34,-31,-31,-31,-33,-34,-35,-25,-36,-24,-42,-5,-17,-30,-32,-36,-38,-40,-37,-47,-47,-37,-26,-14,-24,-9,-50,-47,-26,-17,-41,-35,-22,-50,-43,-39,-33,-32,-16,-35,-50
2021/5/24,-26,-33,-19,-20,-21,-14,-17,-19,-20,-21,-23,-22,-25,-32,-22,-19,-9,-34,0,-22,-25,-17,-27,-23,-25,-30,-33,-29,-24,-15,-19,-27,-16,-35,-34,-25,-15,-29,-31,-31,-32,-33,-27,-30,-28,-15,-27,-38
2021/5/25,-24,-32,-13,-19,-21,-18,-15,-20,-22,-19,-21,-22,-25,-32,-22,-20,-13,-33,-2,-22,-24,-15,-26,-24,-21,-28,-30,-29,-22,-17,-15,-23,-12,-35,-32,-19,-10,-27,-25,-24,-32,-30,-22,-26,-20,-6,-24,-39
2021/5/26,-25,-30,-11,-17,-21,-11,-12,-22,-20,-23,-20,-23,-24,-32,-23,-21,-9,-32,2,-18,-20,-14,-26,-24,-26,-27,-31,-29,-24,-13,-12,-19,-10,-33,-31,-21,-8,-28,-26,-21,-33,-29,-23,-24,-21,-7,-25,-36
2021/5/27,-29,-33,-17,-24,-23,-16,-19,-24,-27,-28,-27,-25,-28,-36,-27,-22,-19,-36,-7,-33,-27,-22,-29,-27,-27,-32,-36,-33,-28,-23,-25,-26,-12,-38,-33,-24,-13,-29,-30,-26,-33,-31,-25,-30,-25,-10,-27,-38
2021/5/28,-27,-33,-21,-23,-23,-21,-18,-24,-24,-27,-24,-23,-27,-34,-23,-23,-15,-34,-4,-21,-26,-23,-29,-27,-26,-32,-33,-31,-26,-15,-18,-23,-14,-38,-36,-24,-13,-29,-29,-25,-34,-35,-27,-27,-23,-11,-26,-40
2021/5/29,-30,-46,-26,-25,-32,-23,-22,-30,-33,-35,-30,-28,-29,-32,-24,-33,-29,-47,-7,-24,-32,-34,-39,-39,-41,-41,-45,-43,-37,-24,-18,-26,-18,-50,-45,-25,-19,-35,-34,-29,-45,-41,-37,-31,-30,-19,-33,-50
2021/5/30,-31,-42,-25,-26,-29,-20,-17,-27,-31,-31,-27,-31,-33,-35,-25,-28,-24,-39,7,-19,-27,-31,-36,-37,-40,-35,-45,-45,-37,-24,-10,-21,-7,-48,-45,-25,-15,-40,-31,-27,-46,-41,-35,-29,-29,-15,-34,-57
2021/5/31,-24,-31,-22,-19,-20,-15,-17,-18,-20,-22,-22,-20,-24,-31,-21,-20,-10,-31,3,-26,-24,-15,-26,-22,-25,-27,-31,-27,-21,-12,-13,-23,-11,-33,-31,-20,-12,-26,-26,-27,-30,-29,-20,-25,-21,-4,-24,-42
2021/6/1,-24,-29,-17,-21,-22,-18,-14,-20,-23,-21,-21,-21,-24,-31,-22,-20,-12,-33,0,-23,-24,-15,-26,-23,-20,-27,-29,-27,-22,-15,-15,-23,-10,-33,-31,-19,-10,-26,-23,-23,-32,-29,-21,-27,-22,1,-25,-41
2021/6/2,-25,-31,-13,-21,-22,-13,-10,-23,-21,-27,-22,-24,-25,-32,-24,-23,-11,-32,-1,-23,-22,-14,-27,-24,-27,-27,-31,-28,-24,-14,-15,-19,-11,-32,-29,-19,-9,-27,-25,-23,-32,-30,-21,-23,-22,-5,-26,-42
2021/6/3,-25,-30,-14,-23,-21,-13,-15,-22,-22,-25,-22,-23,-25,-32,-23,-21,-12,-33,-4,-26,-24,-15,-24,-24,-23,-29,-32,-29,-25,-17,-19,-24,-16,-35,-31,-26,-13,-27,-28,-28,-33,-34,-29,-31,-27,-14,-31,-42
2021/6/4,-30,-38,-25,-31,-27,-29,-26,-30,-29,-35,-31,-26,-30,-36,-28,-25,-22,-40,-14,-32,-33,-30,-35,-29,-32,-36,-36,-32,-30,-21,-26,-28,-19,-39,-35,-27,-21,-32,-31,-30,-34,-34,-28,-31,-28,-11,-29,-43
2021/6/5,-29,-34,-17,-21,-31,-11,-11,-26,-33,-36,-31,-27,-30,-29,-23,-25,-23,-43,-6,-26,-32,-32,-37,-37,-42,-41,-43,-42,-36,-25,-22,-25,-16,-47,-42,-26,-17,-36,-32,-34,-44,-40,-36,-31,-32,-20,-40,-53
2021/6/6,-31,-32,-12,-21,-29,-3,-4,-21,-32,-31,-27,-33,-36,-34,-29,-21,-18,-39,-1,-26,-30,-31,-40,-37,-43,-36,-43,-44,-36,-26,-19,-21,-10,-43,-41,-24,-14,-37,-28,-27,-46,-40,-35,-28,-28,-11,-37,-55
2021/6/7,-24,-29,-16,-19,-19,-12,-15,-16,-21,-22,-21,-21,-25,-30,-21,-19,-8,-30,2,-25,-24,-16,-25,-22,-24,-29,-30,-25,-21,-12,-13,-20,-11,-31,-29,-19,-10,-25,-23,-26,-30,-27,-20,-23,-21,2,-22,-44
2021/6/8,-24,-29,-14,-19,-21,-16,-13,-17,-22,-20,-20,-21,-24,-31,-22,-19,-11,-32,1,-20,-22,-14,-25,-23,-21,-30,-30,-28,-23,-16,-14,-21,-10,-32,-30,-17,-7,-24,-22,-21,-32,-27,-20,-25,-19,0,-25,-45
2021/6/9,-24,-29,-10,-17,-20,-10,-7,-19,-20,-24,-20,-22,-25,-32,-23,-21,-9,-30,1,-19,-19,-14,-25,-24,-24,-27,-30,-28,-24,-14,-12,-17,-9,-31,-30,-20,-7,-26,-22,-23,-31,-25,-19,-23,-19,-2,-23,-43
2021/6/10,-24,-28,-12,-21,-20,-9,-12,-18,-20,-21,-19,-22,-24,-31,-22,-20,-10,-31,-1,-18,-20,-13,-23,-24,-20,-27,-30,-27,-23,-16,-12,-21,-10,-33,-30,-21,-5,-23,-22,-21,-30,-27,-18,-23,-18,-1,-23,-42
2021/6/11,-26,-29,-17,-21,-21,-17,-13,-22,-22,-24,-22,-23,-26,-32,-23,-22,-13,-32,-3,-15,-24,-21,-27,-26,-24,-32,-32,-29,-25,-15,-15,-23,-14,-36,-34,-25,-10,-27,-26,-23,-33,-30,-27,-25,-24,-7,-26,-42
2021/6/12,-28,-37,-18,-20,-28,-12,-5,-23,-29,-29,-25,-26,-27,-28,-22,-25,-19,-41,-7,-18,-26,-29,-32,-35,-39,-40,-42,-42,-36,-23,-18,-30,-22,-49,-48,-31,-22,-36,-37,-35,-45,-43,-39,-34,-37,-29,-43,-46
2021/6/13,-30,-27,-12,-20,-25,-6,-4,-21,-26,-25,-26,-28,-31,-31,-24,-24,-26,-41,-15,-21,-34,-37,-33,-36,-43,-41,-46,-45,-39,-30,-24,-31,-22,-46,-47,-30,-21,-41,-35,-33,-46,-42,-35,-29,-36,-23,-37,-51
2021/6/14,-24,-28,-15,-17,-19,-12,-11,-17,-20,-21,-21,-20,-25,-30,-22,-20,-10,-28,1,-30,-25,-17,-26,-21,-24,-29,-31,-25,-22,-13,-15,-25,-9,-31,-29,-19,-10,-24,-25,-27,-29,-27,-18,-23,-22,-2,-24,-44
2021/6/15,-22,-27,-13,-16,-19,-14,-4,-18,-20,-18,-19,-19,-24,-30,-21,-18,-10,-28,2,-26,-23,-13,-24,-21,-18,-27,-28,-26,-22,-14,-14,-21,-10,-31,-29,-17,-9,-23,-21,-23,-29,-27,-19,-24,-19,-1,-22,-44
2021/6/16,-24,-28,-12,-16,-20,-10,0,-21,-20,-27,-20,-22,-24,-32,-23,-22,-9,-28,2,-27,-22,-15,-27,-22,-26,-28,-31,-28,-25,-15,-18,-19,-11,-31,-28,-20,-15,-26,-27,-24,-30,-29,-20,-21,-22,-9,-26,-41
2021/6/17,-24,-28,-14,-19,-20,-10,-4,-19,-20,-22,-18,-22,-24,-31,-23,-19,-10,-27,2,-24,-21,-10,-22,-22,-18,-26,-29,-27,-22,-14,-12,-20,-9,-31,-29,-18,-5,-22,-22,-18,-30,-26,-18,-23,-17,3,-22,-41
2021/6/18,-25,-29,-18,-18,-20,-17,-7,-21,-22,-25,-20,-22,-26,-32,-23,-21,-13,-29,0,-19,-25,-20,-27,-25,-24,-32,-32,-29,-25,-15,-17,-25,-17,-36,-34,-27,-15,-27,-29,-25,-33,-32,-26,-24,-24,-2,-23,-40
2021/6/19,-32,-34,-21,-28,-36,-17,-12,-31,-38,-41,-38,-30,-32,-31,-27,-32,-33,-44,-18,-41,-38,-42,-43,-42,-47,-46,-45,-43,-38,-31,-32,-29,-16,-45,-43,-24,-27,-35,-34,-32,-42,-38,-34,-27,-29,-7,-33,-43
2021/6/20,-26,-35,-16,-22,-26,-6,3,-20,-30,-29,-20,-27,-32,-29,-22,-21,-14,-31,8,-22,-25,-20,-33,-31,-34,-30,-38,-40,-30,-18,-7,-15,2,-37,-39,-19,-12,-33,-23,-20,-41,-36,-31,-21,-19,1,-31,-45
2021/6/21,-21,-23,-17,-15,-18,-9,-10,-14,-17,-18,-16,-18,-23,-28,-19,-18,-4,-24,12,-21,-20,-8,-23,-18,-21,-24,-27,-22,-18,-9,-11,-18,-5,-24,-25,-14,-10,-21,-22,-21,-25,-25,-17,-19,-17,6,-22,-34
2021/6/22,-22,-22,-14,-17,-20,-15,-9,-16,-21,-18,-18,-20,-23,-29,-21,-18,-11,-27,4,-23,-22,-7,-24,-19,-19,-26,-26,-25,-20,-14,-13,-18,-5,-24,-25,-14,-8,-20,-21,-20,-28,-25,-17,-22,-17,4,-23,-34
2021/6/23,-23,-23,-11,-17,-20,-12,-9,-20,-20,-25,-18,-21,-24,-30,-22,-22,-9,-26,6,-23,-20,-7,-24,-19,-23,-24,-27,-24,-21,-12,-9,-16,-7,-23,-23,-15,-9,-22,-23,-21,-27,-24,-18,-19,-16,4,-22,-34
2021/6/24,-22,-23,-12,-20,-20,-10,-11,-19,-19,-20,-17,-21,-23,-29,-21,-18,-9,-25,8,-21,-19,-5,-20,-20,-19,-25,-27,-24,-20,-13,-10,-19,-7,-26,-23,-16,-5,-20,-23,-17,-26,-23,-16,-20,-15,3,-19,-31
2021/6/25,-22,-20,-16,-17,-18,-12,-8,-20,-21,-23,-20,-20,-24,-29,-21,-18,-10,-25,4,-19,-23,-14,-25,-20,-22,-28,-26,-23,-20,-12,-12,-22,-8,-26,-26,-17,-9,-22,-24,-19,-26,-25,-20,-20,-16,4,-19,-29
2021/6/26,-22,-18,-8,-13,-26,1,2,-19,-27,-29,-23,-22,-24,-22,-18,-22,-17,-34,-1,-21,-25,-20,-32,-29,-35,-36,-34,-31,-28,-20,-18,-19,-11,-36,-34,-20,-16,-29,-31,-28,-36,-34,-31,-25,-27,-6,-30,-35
2021/6/27,-27,-11,-6,-16,-25,0,6,-19,-31,-29,-26,-31,-35,-29,-26,-23,-23,-35,-9,-29,-29,-26,-37,-31,-42,-35,-38,-34,-29,-27,-24,-19,-6,-32,-32,-19,-16,-33,-31,-29,-37,-36,-30,-25,-29,-15,-36,-41
2021/6/28,-20,-19,-11,-14,-17,-8,-9,-13,-18,-18,-17,-17,-23,-27,-19,-17,-6,-23,7,-25,-21,-9,-24,-17,-23,-26,-26,-21,-17,-9,-12,-19,-8,-23,-23,-15,-11,-21,-24,-22,-25,-24,-16,-20,-17,1,-23,-28
2021/6/29,-22,-21,-13,-17,-20,-15,-13,-19,-23,-19,-20,-20,-24,-29,-21,-18,-11,-28,1,-27,-22,-7,-26,-19,-21,-27,-27,-25,-20,-13,-14,-21,-7,-25,-27,-15,-8,-21,-22,-19,-28,-24,-16,-23,-18,2,-23,-37
2021/6/30,-23,-24,-11,-17,-19,-11,-9,-22,-21,-26,-22,-22,-24,-29,-23,-24,-12,-27,0,-27,-21,-9,-29,-20,-28,-26,-27,-23,-21,-12,-12,-19,-10,-26,-25,-18,-14,-26,-28,-23,-28,-26,-16,-21,-21,-3,-25,-35
2021/7/1,-22,-21,-12,-21,-19,-9,-11,-21,-23,-26,-20,-20,-24,-29,-23,-19,-13,-26,1,-31,-21,-8,-28,-18,-23,-24,-25,-22,-18,-14,-19,-21,-11,-27,-25,-17,-13,-23,-26,-24,-25,-24,-17,-20,-18,0,-24,-32
2021/7/2,-24,-22,-19,-20,-21,-15,-14,-24,-25,-32,-24,-22,-27,-30,-24,-22,-15,-28,-1,-29,-26,-17,-35,-21,-27,-31,-28,-25,-23,-14,-22,-24,-13,-30,-27,-21,-17,-25,-28,-25,-28,-29,-22,-23,-21,-4,-23,-30
2021/7/3,-27,-20,-14,-19,-28,-5,-5,-25,-34,-35,-27,-27,-33,-27,-29,-24,-19,-34,-7,-28,-21,-16,-58,-31,-41,-38,-36,-33,-31,-26,-30,-23,-15,-38,-35,-26,-27,-34,-35,-32,-39,-43,-39,-30,-32,-11,-35,-36
2021/7/4,-29,-13,-8,-20,-28,-9,-12,-27,-34,-36,-34,-33,-37,-31,-29,-30,-30,-38,-13,-39,-32,-30,-45,-28,-40,-34,-38,-34,-31,-25,-21,-24,-12,-33,-34,-23,-18,-33,-32,-30,-39,-43,-36,-26,-27,-4,-33,-37
2021/7/5,-20,-19,-16,-16,-16,-13,-14,-16,-16,-22,-19,-17,-22,-26,-18,-20,-9,-24,-1,-28,-22,-9,-26,-17,-24,-26,-27,-21,-18,-8,-13,-25,-10,-24,-23,-17,-11,-22,-23,-23,-24,-26,-19,-21,-18,5,-21,-26
2021/7/6,-20,-18,-10,-16,-18,-16,-10,-16,-20,-18,-16,-19,-22,-28,-20,-17,-12,-26,-1,-24,-19,-6,-25,-17,-20,-26,-25,-23,-19,-12,-11,-21,-3,-24,-23,-14,-8,-19,-22,-18,-26,-25,-18,-22,-16,6,-21,-28
2021/7/7,-22,-19,-11,-17,-18,-11,-11,-20,-19,-25,-18,-20,-23,-28,-21,-21,-12,-24,0,-23,-18,-8,-27,-18,-24,-27,-26,-23,-21,-11,-12,-41,-29,-23,-21,-17,-7,-22,-23,-18,-25,-21,-19,-18,-16,7,-21,-27
2021/7/8,-23,-19,-13,-20,-17,-13,-12,-19,-20,-22,-18,-19,-23,-29,-21,-18,-12,-25,-2,-25,-20,-8,-25,-18,-22,-28,-27,-24,-25,-16,-15,-44,-25,-34,-44,-23,-7,-23,-23,-20,-26,-25,-20,-22,-15,6,-20,-27
2021/7/9,-23,-19,-17,-21,-20,-17,-16,-22,-22,-27,-22,-21,-24,-29,-21,-22,-13,-26,-2,-19,-23,-16,-27,-20,-23,-30,-28,-24,-22,-13,-15,-40,-24,-29,-40,-32,-13,-25,-27,-23,-27,-28,-25,-24,-21,3,-22,-28
2021/7/10,-24,-19,-22,-24,-26,-16,-15,-26,-30,-35,-29,-25,-26,-24,-20,-29,-26,-34,-13,-23,-27,-24,-33,-28,-36,-38,-37,-32,-29,-21,-20,-38,-22,-38,-39,-27,-16,-29,-34,-29,-39,-43,-39,-39,-31,-14,-40,-34
